ID	AT	BBP1	BBP2	BBP3	BBP4	e0	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16	e17	e18	e19	e20	e21	e22	e23	e24	e25	e26	e27	e28	e29	e30	e31	e32	e33	e34	e35	e36	e37	e38	e39	e40	e41	e42	e43	e44	e45	e46	e47	e48	e49	e50	e51	e52	e53	e54	e55	e56	e57	e58	e59	e60	e61	e62	e63	e64	e65	e66	e67	e68	e69	e70	e71	e72	e73	e74	e75	e76	e77	e78	e79	e80	e81	e82	e83
r278	1544.51	3.49%	4.06%	4.56%	5.37%	6	4	4	6	7	6	4	7	6	7	4	4	7	7	6	7	4	6	7	6	3	3	4	7	7	3	6	3	7	7	3	7	7	3	7	7	6	4	7	7	6	5	5	6	5	4	7	5	7	7	7	5	5	7	4	6	7	7	7	6	4	6	4	7	6	6	5	6	7	4	6	5	6	4	5	7	7	5	5	6	5	4	7	4
r279	1740.07	1.33%	1.88%	2.54%	3.19%	6	5	5	4	7	6	5	6	4	6	7	5	6	6	6	7	7	5	4	5	6	6	4	7	4	6	7	6	6	5	6	6	6	6	7	5	6	4	7	6	6	5	7	6	7	5	6	5	6	5	5	7	7	7	5	6	5	6	6	6	6	6	6	5	6	6	5	6	7	3	7	6	4	6	5	5	7	6	6	4	6	6	5	3
r280	1866.17	0.63%	0.91%	1.26%	1.66%	5	6	5	7	5	5	5	7	7	3	7	6	7	3	7	5	7	5	3	5	7	7	3	7	3	7	7	7	5	5	5	5	5	5	7	7	7	3	7	5	7	7	5	7	5	5	7	7	4	5	7	5	5	7	5	4	5	7	4	5	7	6	7	4	5	6	5	4	6	6	7	4	3	7	5	5	6	4	7	3	7	7	4	6
r281	1950.28	0.25%	0.44%	0.73%	1.00%	6	5	3	7	6	6	3	7	7	5	5	5	7	5	7	6	5	7	6	7	5	6	3	6	6	5	5	6	6	5	6	6	6	6	7	5	7	3	7	6	6	6	6	6	7	5	6	6	6	5	5	6	7	6	5	6	7	6	6	5	6	7	6	4	5	7	5	6	4	7	5	5	7	6	5	7	4	5	5	7	5	6	4	7
r282	1643.86	1.98%	2.24%	2.88%	3.73%	3	6	7	6	4	3	7	6	6	6	4	6	6	6	6	4	4	7	6	7	4	4	7	7	6	4	7	4	7	6	6	6	7	6	4	7	6	7	4	6	6	6	5	6	5	6	7	6	6	6	7	5	5	7	6	7	4	7	6	4	3	7	3	7	4	7	6	7	3	7	7	5	5	3	6	4	3	5	7	5	7	3	7	7
r283	1611.36	1.90%	2.28%	2.67%	3.11%	5	6	6	4	7	5	6	6	4	6	6	6	6	6	4	7	6	5	6	5	7	4	7	6	6	7	4	4	4	7	6	6	4	6	6	7	4	7	6	6	6	5	6	6	4	6	7	5	7	7	7	6	4	6	6	4	7	7	7	5	4	6	5	6	5	6	5	4	6	7	4	6	7	5	5	7	6	6	5	7	5	4	6	7
r284	1776.22	1.33%	1.80%	2.42%	3.25%	4	5	7	3	5	4	7	4	3	7	7	5	4	7	6	5	7	7	4	7	5	4	5	7	4	5	7	4	6	7	5	7	6	5	6	7	6	5	6	7	6	5	5	6	4	7	7	5	6	7	7	5	4	7	7	5	5	7	6	6	5	6	5	6	6	6	5	5	7	3	7	5	4	5	5	5	7	5	5	4	5	5	6	3
r285	1819.76	0.85%	1.20%	1.62%	2.04%	6	6	4	7	6	6	4	7	7	4	6	6	7	4	6	6	6	4	5	4	7	5	4	7	5	7	4	5	7	5	6	6	7	6	7	4	6	4	7	6	6	5	7	6	6	7	5	5	6	5	4	7	6	7	7	4	6	5	6	7	4	5	6	6	7	5	4	4	7	6	4	4	6	6	4	6	7	4	6	6	6	4	6	6
r286	1835.20	0.79%	1.10%	1.49%	2.08%	4	7	4	7	6	4	4	7	7	4	6	7	7	4	6	6	6	6	4	6	7	5	4	7	4	7	4	5	5	7	6	5	5	6	7	6	6	4	7	5	6	6	7	6	4	4	7	6	4	7	6	7	4	7	4	6	7	7	4	7	6	5	6	4	7	5	5	6	4	7	4	7	6	6	5	7	4	7	6	6	6	6	4	7
r287	1891.00	0.48%	0.71%	1.08%	1.57%	5	5	5	5	6	5	5	4	5	7	5	5	4	7	7	6	5	7	6	7	5	7	4	6	6	5	6	7	3	7	7	4	3	7	6	5	7	4	6	4	6	7	7	6	5	4	7	7	5	7	5	7	5	6	4	7	7	7	5	6	4	6	4	7	6	6	5	7	4	5	6	6	5	4	5	7	4	6	7	5	7	4	7	5
r288	1348.65	2.94%	3.37%	3.82%	4.33%	4	7	6	5	5	4	6	7	5	7	5	7	7	7	3	5	5	7	7	7	4	3	7	7	7	4	5	3	5	7	5	6	5	5	7	7	3	7	7	6	7	6	5	7	4	6	7	6	6	7	7	5	4	7	6	5	6	7	6	4	7	6	6	4	4	6	6	5	6	6	5	6	6	6	6	6	6	6	4	6	4	7	4	6
r289	1733.07	1.30%	1.73%	2.16%	2.62%	5	5	5	7	5	5	5	7	7	7	3	5	7	7	5	5	3	6	7	6	6	5	5	7	7	6	4	5	6	6	5	6	6	5	6	7	5	5	6	6	5	7	6	5	4	7	7	7	5	6	7	6	4	7	7	5	5	7	5	4	7	6	5	4	4	6	7	5	7	5	4	7	6	5	7	5	7	7	5	6	5	7	4	5
r290	1674.72	1.68%	1.93%	2.67%	3.31%	4	4	7	4	6	4	7	6	4	7	5	4	6	7	7	6	5	5	6	5	7	4	6	7	6	7	4	4	6	7	6	6	6	6	4	7	7	6	4	6	6	7	4	6	6	7	5	7	4	7	7	4	6	7	7	5	4	5	4	7	6	4	7	6	7	4	3	5	7	5	4	7	6	7	3	4	7	7	6	6	6	6	6	5
r291	1291.53	4.65%	5.04%	5.61%	6.42%	4	4	6	6	5	4	6	7	6	6	5	4	7	6	7	5	5	7	6	7	6	3	7	6	6	6	5	3	7	4	4	6	7	4	3	7	7	7	3	6	6	6	6	6	5	6	7	6	6	4	7	6	5	6	6	5	6	7	6	3	7	7	4	5	3	7	7	5	7	4	5	6	5	4	7	6	7	6	5	5	5	7	5	4
r292	1735.55	1.54%	2.08%	2.49%	3.11%	7	5	3	7	5	7	3	7	7	6	4	5	7	6	6	5	4	6	6	6	6	4	4	7	6	6	5	4	6	7	6	5	6	6	7	5	6	4	7	5	6	6	7	6	3	3	7	6	6	7	5	7	3	7	3	5	7	7	6	6	4	4	6	5	6	4	5	5	5	7	5	7	5	6	5	7	5	7	4	5	4	4	5	7
r293	1851.53	0.63%	0.98%	1.25%	1.66%	7	5	6	4	6	7	6	4	4	7	6	5	4	7	7	6	6	4	7	4	6	6	5	7	7	6	4	6	6	5	7	4	6	7	5	6	7	5	5	4	6	7	7	6	5	6	7	7	5	5	6	7	5	7	6	7	4	7	5	6	5	5	6	6	6	5	6	7	4	6	4	7	6	6	6	4	4	7	6	6	6	5	6	6
r294	1759.42	1.37%	1.68%	2.19%	2.80%	6	6	4	5	6	6	4	7	5	5	7	6	7	5	6	6	7	4	7	4	5	6	6	7	7	5	3	6	5	6	6	6	5	6	5	6	6	6	5	6	5	6	5	5	7	5	7	6	6	6	6	5	7	7	5	5	7	7	6	5	6	6	6	5	5	6	6	5	7	5	3	6	6	6	6	7	7	6	4	6	4	6	5	5
r295	1331.62	4.21%	5.16%	5.72%	6.64%	5	7	3	5	7	5	3	7	5	6	6	7	7	6	3	7	6	7	4	7	6	4	7	5	4	6	4	4	4	6	6	6	4	6	7	6	3	7	7	6	7	3	6	7	6	5	4	3	7	6	6	6	6	5	5	7	6	4	7	7	6	5	6	6	7	5	5	7	5	4	4	7	6	6	5	6	5	7	6	6	6	6	6	4
r296	1715.14	1.36%	1.82%	2.33%	2.90%	5	4	6	4	7	5	6	6	4	7	6	4	6	7	7	7	6	6	4	6	6	5	6	6	4	6	5	5	6	6	4	7	6	4	4	6	7	6	4	7	6	4	7	6	5	5	4	4	7	6	6	7	5	6	5	6	7	4	7	7	6	7	6	3	7	7	3	6	4	7	5	6	6	6	3	7	4	6	5	6	5	6	3	7
r297	1684.58	1.42%	1.70%	2.04%	2.47%	5	7	6	4	6	5	6	6	4	4	6	7	6	4	7	6	6	6	6	6	4	6	7	6	6	4	6	6	6	5	6	6	6	6	3	6	7	7	3	6	6	7	5	6	7	6	5	7	5	5	6	5	7	6	6	5	6	5	5	6	5	5	5	5	6	5	6	5	6	6	6	5	5	5	6	6	6	5	7	5	7	5	5	6
r298	1746.09	1.18%	1.41%	1.88%	2.29%	6	5	6	5	6	6	6	5	5	7	5	5	5	7	7	6	5	7	3	7	7	6	4	5	3	7	7	6	7	4	7	5	7	7	4	5	7	4	4	5	6	6	7	6	7	5	6	6	6	4	5	7	7	5	5	6	7	6	6	7	4	4	3	6	7	4	6	6	4	7	7	6	4	3	6	7	4	6	7	4	7	4	6	7
r299	1462.50	3.11%	3.66%	4.11%	4.92%	6	4	3	3	7	6	3	7	3	6	7	4	7	6	7	7	7	3	3	3	6	5	7	7	3	6	6	5	6	6	7	5	6	7	3	7	7	7	3	5	7	6	6	7	5	5	5	6	6	6	7	6	5	7	5	5	7	5	6	7	6	4	6	5	7	4	6	5	6	6	6	6	5	6	6	7	6	6	5	5	5	6	5	6
a000	1982.86	0.14%	0.26%	0.42%	0.75%	6	6	6	6	6	6	6	5	6	6	6	6	5	6	7	6	6	6	6	6	6	6	4	6	6	6	6	6	6	6	4	6	6	4	7	7	7	4	7	6	4	6	4	4	7	6	7	6	5	6	7	4	7	6	6	6	6	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
a001	1974.18	0.14%	0.26%	0.40%	0.68%	6	6	6	6	6	6	6	5	6	6	6	6	5	6	7	6	6	6	6	6	6	6	4	6	6	6	6	6	6	4	4	6	6	4	7	7	7	4	7	6	4	6	6	4	7	6	7	6	6	4	7	6	7	6	6	6	6	7	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	6
a002	1982.93	0.16%	0.28%	0.42%	0.77%	6	6	6	6	6	6	6	5	6	6	6	6	5	6	7	6	6	6	6	6	6	6	5	5	6	6	6	6	6	6	5	6	6	5	6	7	7	4	7	6	3	6	4	3	7	7	7	6	6	5	6	6	7	5	7	6	6	7	6	5	6	6	6	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
a003	1982.86	0.14%	0.26%	0.42%	0.75%	6	6	6	6	6	6	6	5	6	6	6	6	5	6	7	6	6	6	6	6	6	6	4	6	6	6	6	6	6	6	4	6	6	4	7	7	7	4	7	6	4	6	4	4	7	6	7	6	5	6	7	4	7	6	6	6	6	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
a004	1992.98	0.12%	0.19%	0.28%	0.68%	6	6	6	6	6	6	6	5	6	6	5	6	5	6	7	6	5	7	6	7	6	7	4	5	6	6	6	7	5	6	4	6	5	4	7	7	7	4	7	6	3	6	4	3	7	7	7	6	5	6	7	4	7	5	7	6	6	7	5	7	5	5	6	7	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	5	7	6
a005	2015.06	0.09%	0.17%	0.35%	0.45%	6	6	6	6	6	6	6	5	6	6	6	6	5	6	7	6	6	7	5	7	6	7	4	6	5	6	6	7	6	3	4	6	6	4	7	7	7	4	7	6	3	6	7	3	7	7	7	6	6	3	7	7	7	6	7	4	7	7	6	6	5	6	6	6	6	6	6	4	6	6	6	6	6	6	6	7	6	6	5	6	5	5	6	6
a006	1985.76	0.15%	0.24%	0.38%	0.71%	6	6	6	6	6	6	6	5	6	6	6	6	5	6	7	6	6	6	6	6	6	7	4	4	6	6	6	7	5	6	4	6	6	4	7	7	7	4	7	6	3	5	4	3	7	7	7	5	7	4	7	6	7	5	7	6	6	7	7	5	4	6	5	7	4	5	6	5	6	7	6	6	6	6	6	7	6	6	5	6	6	6	7	5
a007	1972.45	0.14%	0.27%	0.45%	0.71%	6	6	6	6	6	6	6	4	6	7	5	6	4	7	7	6	5	7	6	7	6	6	4	6	6	6	6	6	6	6	4	6	6	4	7	7	7	4	7	6	3	6	4	3	7	7	7	6	4	6	7	4	7	6	7	5	6	7	4	7	6	5	6	7	7	5	6	5	6	5	6	6	6	6	6	6	6	6	6	6	6	6	7	5
a008	1978.27	0.12%	0.23%	0.35%	0.76%	6	6	6	6	6	6	6	5	6	6	5	6	5	6	7	6	5	7	5	7	6	7	4	4	5	6	7	7	4	7	4	6	4	4	7	7	7	4	7	6	3	6	3	3	7	7	7	6	5	7	7	3	7	4	7	6	7	7	5	7	4	5	6	7	7	5	6	6	5	7	7	6	5	6	6	7	5	6	6	5	5	4	7	7
a009	2007.34	0.09%	0.21%	0.32%	0.58%	6	6	6	6	6	6	6	5	6	6	6	6	5	6	7	6	6	7	5	7	6	7	4	6	5	6	6	7	6	3	4	6	6	4	7	7	7	4	7	6	3	5	7	3	7	7	7	5	7	3	7	7	7	6	7	4	7	7	7	7	3	5	6	7	7	5	6	4	6	6	6	6	6	6	6	7	6	6	5	6	5	3	7	6
a010	1984.05	0.12%	0.24%	0.42%	0.76%	5	7	6	6	6	6	6	4	6	6	6	6	5	6	7	6	5	7	4	6	7	7	4	4	4	7	7	7	4	7	4	6	6	4	7	7	7	4	7	6	3	5	3	3	7	7	7	5	7	4	7	6	7	4	7	6	7	7	7	5	4	6	5	7	3	5	6	5	6	7	7	6	5	6	6	7	6	6	5	5	5	7	7	4
a011	1918.83	0.24%	0.44%	0.75%	1.30%	5	7	6	6	6	5	6	3	6	7	5	7	3	7	7	6	5	7	5	7	6	6	4	7	5	6	7	6	6	6	4	6	6	4	7	7	7	4	7	6	3	6	4	3	7	7	7	6	3	6	7	4	7	7	7	3	7	7	3	7	7	5	6	7	7	5	6	3	6	4	7	6	5	6	6	7	6	6	5	5	5	7	7	4
a012	1945.59	0.16%	0.32%	0.58%	1.03%	6	6	6	6	6	6	6	4	6	7	5	6	4	7	7	6	5	7	4	7	7	7	4	3	4	7	7	7	4	7	4	6	4	4	7	7	7	4	7	6	3	7	3	3	7	7	7	7	5	7	7	3	7	3	7	7	7	7	5	7	4	5	6	7	7	5	6	7	4	7	7	6	5	6	6	7	4	6	6	5	5	4	7	7
a013	1997.96	0.15%	0.20%	0.38%	0.66%	6	6	6	6	6	6	6	5	6	6	6	6	5	6	7	6	6	7	5	7	7	7	2	7	5	7	6	7	6	3	4	6	6	4	7	7	7	2	7	6	3	5	7	3	7	7	7	5	7	3	7	7	7	7	7	3	7	7	7	7	3	5	6	7	7	5	6	3	6	7	6	6	6	6	6	7	6	6	5	6	5	3	7	7
a014	1990.26	0.12%	0.24%	0.37%	0.65%	5	7	6	6	6	6	6	3	6	7	5	6	4	7	7	6	5	7	4	6	7	7	4	4	4	7	7	7	4	7	4	6	6	4	7	7	7	4	7	6	3	5	3	3	7	7	7	5	7	3	7	7	7	4	7	6	7	7	7	6	4	6	5	7	3	5	6	5	6	7	7	6	5	6	6	7	7	6	4	5	5	7	7	4
a015	1905.86	0.21%	0.47%	0.93%	1.37%	5	7	6	6	6	5	6	3	6	7	5	7	3	7	7	6	5	7	5	7	6	7	3	7	5	6	7	7	4	7	4	6	4	4	7	7	7	3	7	6	3	6	3	3	7	7	7	6	3	7	7	3	7	7	7	3	7	7	3	7	7	5	6	7	7	5	6	3	6	4	7	6	5	6	6	7	6	6	5	5	5	7	7	4
a666	1919.21	0.45%	0.60%	1.14%	2.26%	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b000	2033.14	0.08%	0.16%	0.28%	0.44%	6	6	6	6	6	5	7	6	6	6	6	5	6	6	7	5	6	7	6	6	6	7	5	6	6	6	6	6	5	6	6	6	6	6	6	6	6	5	7	6	5	6	6	6	6	6	6	6	6	5	6	6	6	6	7	5	6	6	6	6	6	7	6	5	6	6	6	5	6	7	6	6	6	7	5	6	6	6	6	6	6	6	5	7
b001	2032.65	0.06%	0.16%	0.25%	0.41%	6	6	6	6	6	5	7	6	6	6	6	6	6	5	7	5	6	7	6	6	6	7	4	7	6	6	6	6	5	6	6	6	5	6	7	6	6	5	7	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	7	5	6	6	6	6	6	6	6	5	6	6	6	5	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b002	2026.21	0.10%	0.17%	0.27%	0.50%	7	5	6	6	6	5	6	7	6	6	6	6	5	6	7	6	6	6	6	6	6	7	5	6	6	6	6	7	5	6	6	6	5	6	6	6	6	5	7	6	5	6	7	6	5	7	6	6	6	6	6	6	6	6	7	6	5	6	6	6	6	6	6	5	6	6	6	5	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b003	2033.23	0.10%	0.16%	0.23%	0.42%	6	6	6	6	6	6	6	6	6	6	6	6	5	6	7	5	6	7	6	6	6	7	4	7	6	6	6	6	6	6	6	6	5	6	6	6	6	5	7	6	5	6	6	5	6	7	6	6	6	6	5	7	6	6	7	6	5	6	6	6	6	6	6	5	6	6	6	4	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b004	1962.96	0.18%	0.33%	0.60%	0.90%	6	5	6	6	6	6	6	6	6	6	6	6	6	5	7	6	6	6	6	6	6	6	4	6	6	6	6	6	4	5	6	6	5	5	7	7	7	4	7	7	6	6	5	5	7	6	6	6	6	4	7	6	7	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b005	1983.86	0.13%	0.27%	0.38%	0.72%	6	6	6	6	6	6	6	6	6	5	6	6	6	5	7	6	6	6	6	6	6	6	4	6	6	6	6	7	4	6	6	6	5	5	7	7	7	4	7	7	5	6	4	5	7	6	6	6	6	6	7	4	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b006	1940.28	0.24%	0.44%	0.63%	1.09%	7	5	6	6	6	5	6	7	6	6	6	7	5	5	7	6	7	5	6	6	6	6	6	6	6	6	6	7	6	5	6	6	6	6	5	7	6	5	7	6	6	6	6	6	6	6	6	6	6	6	5	6	7	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b007	1988.53	0.17%	0.27%	0.43%	0.67%	2	6	6	6	6	2	6	5	6	6	6	5	6	6	7	6	6	6	6	6	6	7	4	6	6	6	6	6	6	4	4	7	5	5	7	7	7	4	7	6	6	6	6	6	7	5	6	6	6	6	7	4	7	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b008	2037.17	0.10%	0.16%	0.26%	0.43%	7	5	7	6	5	5	7	6	6	6	6	7	4	6	7	5	6	7	6	7	6	7	4	6	6	6	6	7	6	5	5	7	5	6	7	6	7	4	7	6	5	6	7	5	6	7	6	6	6	6	6	6	6	6	7	5	6	6	6	7	5	6	6	6	6	6	6	5	6	7	6	6	6	7	5	6	6	6	6	6	6	6	5	7
b009	2023.69	0.10%	0.21%	0.26%	0.44%	7	5	7	6	5	5	7	6	6	6	6	7	4	6	7	5	6	7	6	7	6	7	4	6	6	6	6	7	6	5	6	6	5	6	7	6	7	4	7	6	5	6	7	5	6	7	6	6	6	6	5	7	6	6	7	5	6	6	6	7	5	6	6	6	6	6	6	5	6	7	6	6	6	7	5	6	6	6	6	6	6	6	5	7
b010	2017.52	0.10%	0.25%	0.28%	0.49%	7	5	6	6	6	5	7	6	6	7	5	7	5	5	7	5	7	6	6	7	6	7	4	6	6	6	6	7	5	6	6	6	6	5	7	6	6	5	7	7	5	6	6	5	6	7	6	6	6	5	6	7	6	6	7	5	6	6	6	6	6	6	7	5	7	6	5	5	6	7	6	6	6	6	6	6	6	6	6	6	6	5	6	7
b011	2041.10	0.08%	0.16%	0.28%	0.43%	7	5	7	6	5	4	7	7	6	5	7	7	4	6	7	5	6	7	6	6	6	7	4	7	6	6	6	7	6	5	6	6	5	6	7	6	7	4	7	6	5	6	7	5	6	7	6	6	6	6	5	7	6	6	7	6	5	6	6	6	5	6	6	6	6	6	6	4	7	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b012	1957.35	0.22%	0.35%	0.62%	0.92%	6	6	7	6	5	6	6	6	6	5	7	6	5	6	7	6	6	6	6	6	6	7	4	7	6	6	6	7	5	6	5	7	5	5	7	7	7	4	7	7	7	6	4	6	7	5	6	7	5	6	7	4	7	7	4	7	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	7	6	5
b013	1964.77	0.16%	0.30%	0.51%	0.90%	5	6	7	7	4	5	6	6	6	5	7	6	6	5	7	6	6	6	6	7	6	7	4	6	6	6	6	7	5	6	5	7	6	4	7	7	7	4	7	7	6	7	4	6	7	5	6	6	6	5	7	5	7	7	5	6	6	6	5	6	7	6	6	6	6	6	6	7	6	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b014	1964.31	0.16%	0.28%	0.54%	0.93%	6	6	7	7	4	5	7	6	6	5	7	7	5	5	7	5	6	7	6	7	6	6	5	6	6	6	6	6	6	6	6	6	6	5	6	7	7	4	7	7	6	6	5	6	6	6	6	6	6	6	5	6	7	7	6	6	5	5	6	7	6	5	6	7	6	6	6	6	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b015	1993.57	0.17%	0.27%	0.39%	0.66%	2	6	7	6	5	2	7	6	6	5	7	6	6	5	7	5	7	6	6	6	6	7	4	7	6	6	6	7	5	6	5	7	5	5	7	7	7	4	7	7	6	6	4	6	7	5	6	6	6	6	7	4	7	7	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
b016	2028.60	0.08%	0.15%	0.25%	0.43%	7	5	7	5	6	5	7	6	7	6	5	7	4	6	7	4	7	7	6	7	6	7	4	6	6	6	6	7	5	6	6	6	6	5	7	6	7	4	7	7	5	6	6	5	6	7	6	6	6	5	6	7	6	6	7	5	6	6	6	7	5	6	6	6	6	6	6	5	6	7	6	6	6	7	5	6	6	6	6	6	6	6	5	7
b017	2036.88	0.07%	0.17%	0.25%	0.45%	7	5	6	6	6	5	7	6	7	6	5	7	5	5	7	4	7	7	6	7	6	7	4	6	6	6	6	7	6	5	5	7	5	6	7	6	7	4	7	6	5	6	7	5	6	7	6	6	6	6	6	6	6	6	7	5	6	6	6	7	5	6	6	6	6	6	6	5	6	7	6	6	6	7	5	6	6	6	6	6	6	6	5	7
b018	2030.54	0.10%	0.17%	0.31%	0.50%	7	5	6	6	6	5	7	6	6	7	5	7	5	5	7	5	7	6	6	7	6	7	4	6	6	6	6	7	5	6	6	6	5	6	7	6	6	5	7	6	5	6	7	6	5	7	6	6	6	6	6	6	6	6	7	6	5	6	6	7	5	6	6	6	7	5	6	5	6	7	6	6	6	7	5	6	5	7	6	5	7	5	6	7
b019	2030.46	0.07%	0.14%	0.24%	0.39%	7	5	6	7	5	5	6	7	7	5	6	7	5	5	7	5	6	7	6	7	5	7	4	7	6	6	6	7	6	5	6	6	5	6	7	6	7	4	7	6	5	6	7	5	6	7	6	6	6	6	5	7	6	6	7	5	6	6	6	6	6	6	7	5	7	6	5	4	7	7	7	5	6	6	6	6	6	6	6	6	6	5	6	7
b020	1962.67	0.21%	0.43%	0.57%	0.89%	5	7	7	7	4	5	7	6	7	4	7	7	6	4	7	4	7	6	7	6	6	7	4	7	7	6	5	7	5	6	5	7	5	5	7	7	7	4	7	7	7	6	4	7	7	4	6	6	6	6	7	4	7	7	4	6	7	6	6	6	6	6	6	6	6	6	6	6	6	6	5	6	7	6	6	7	6	6	5	7	5	6	6	6
b021	1986.47	0.14%	0.19%	0.38%	0.74%	5	7	7	7	4	5	7	6	7	4	7	7	6	4	7	4	7	7	6	7	6	7	4	6	6	6	6	7	5	6	5	7	5	5	7	7	7	4	7	7	6	7	4	6	7	5	6	7	5	6	7	4	7	6	5	6	7	6	5	7	6	6	6	6	6	6	6	6	6	6	6	6	6	7	5	7	6	5	6	7	5	7	5	6
b022	1939.07	0.25%	0.38%	0.72%	1.12%	7	5	7	6	5	5	6	7	5	7	6	7	4	6	7	7	6	6	5	7	6	7	4	6	6	5	7	7	5	6	6	6	4	6	7	7	5	6	7	6	7	6	5	7	6	5	6	7	5	7	6	4	7	6	5	7	6	5	6	6	7	7	5	6	7	4	7	7	6	5	7	5	6	7	5	6	6	6	6	5	7	6	7	5
b023	1962.29	0.19%	0.29%	0.53%	0.91%	2	7	7	7	4	2	7	6	7	4	7	7	6	4	7	4	7	7	6	7	6	7	4	6	6	6	6	7	5	6	5	7	5	5	7	7	7	4	7	7	7	6	4	7	7	5	5	6	6	6	7	4	7	6	5	7	6	5	6	7	6	5	6	7	7	5	6	7	6	5	6	6	6	6	6	6	6	6	6	6	6	6	7	5
b024	2030.64	0.10%	0.20%	0.22%	0.40%	7	5	7	6	5	5	6	7	7	5	6	7	4	6	7	5	6	7	6	7	6	7	4	6	6	6	6	7	6	5	5	7	5	6	7	6	7	4	7	6	5	6	7	5	6	7	6	6	6	6	6	6	6	6	7	6	5	6	6	7	5	6	6	6	7	5	6	5	6	7	6	6	6	7	5	6	5	7	6	5	7	5	6	7
b025	2030.95	0.09%	0.17%	0.28%	0.45%	6	6	7	6	5	5	7	6	7	5	6	7	5	5	7	4	7	7	6	7	6	7	4	6	6	6	6	7	5	6	5	7	6	5	7	6	7	4	7	7	5	6	6	5	6	7	6	6	6	5	7	6	6	6	7	6	5	6	6	7	5	6	6	6	7	5	6	5	6	7	6	6	6	7	5	6	5	7	6	5	7	5	6	7
b026	2020.94	0.10%	0.20%	0.25%	0.52%	7	5	6	6	6	5	7	6	6	7	5	7	5	5	7	5	7	6	6	7	6	7	4	6	6	6	6	7	5	6	5	7	6	5	7	6	6	5	7	7	5	6	6	5	6	7	6	6	6	5	7	6	6	6	7	5	6	6	6	7	5	6	6	6	7	5	6	5	6	7	6	6	6	7	5	6	6	6	6	6	6	5	6	7
b027	2040.05	0.08%	0.13%	0.23%	0.38%	7	5	7	5	6	5	7	6	7	6	5	7	4	6	7	4	7	7	6	7	5	7	4	7	6	6	6	7	6	5	5	7	5	5	7	7	7	4	7	7	5	6	6	5	6	7	6	6	6	6	6	6	6	6	7	6	5	6	6	7	5	6	6	6	7	5	6	4	7	7	7	6	5	7	5	6	5	6	7	6	6	5	6	7
b028	1978.62	0.15%	0.26%	0.46%	0.78%	5	7	7	7	4	5	7	6	7	4	7	7	6	4	7	4	7	6	7	7	6	7	4	6	6	7	5	7	5	6	5	7	5	5	7	7	7	4	7	7	6	7	4	6	7	5	6	7	5	6	7	4	7	6	5	6	7	6	5	6	7	6	7	5	6	7	5	6	6	6	5	6	7	6	6	7	6	6	5	7	5	7	5	6
b029	1985.76	0.14%	0.25%	0.42%	0.61%	5	7	7	7	4	5	7	6	7	4	7	7	6	4	7	4	7	7	6	6	6	7	4	7	7	5	6	7	5	6	5	7	5	5	7	7	7	4	7	7	6	7	4	6	7	5	6	7	5	6	7	4	7	7	5	7	5	6	5	7	6	5	7	6	6	7	5	7	5	6	6	7	5	6	6	5	5	7	7	5	7	7	5	6
b030	1950.89	0.18%	0.35%	0.60%	0.99%	5	7	7	7	4	5	7	6	7	4	7	7	6	4	7	4	7	6	7	7	5	7	7	4	6	6	6	7	7	4	5	7	6	7	4	7	7	4	7	5	6	7	6	3	7	7	7	7	5	5	5	7	7	7	6	5	6	5	5	7	7	6	5	7	7	4	7	7	7	4	6	5	7	7	5	6	7	6	5	6	6	5	7	6
